comment,topic
"pak prabowo itu peduli sama masyarakat indonesia. okaylah memang harus pemimpin itu punya tujuan cita2 teori2 tapi rasa kepedulian diatas kepentingan diri sendiri daripada menjaga image berlebih atau sok pintar, kita lebih butuh pemimpin yang peduli pada masyarakatnya. negara mungkin bisa maju atau hancur. tapi masyarakat yang dipedulikan akan membuat negara bertahan",Pemimpin bangsa untuk Indonesia maju
prabowo gagasanya sudah clear banget. dia udah merasakan bagaimana china menopoli indonesia,Pemimpin bangsa untuk Indonesia maju
"*dilihat dari ketulusan dan keikhlasan prabowo lah yg paling ungul,semoga menang pak karena indonesia sangat membutuhkan sosok pemimpin seperti mu*",Pemimpin bangsa untuk Indonesia maju
"bak nana  yg kami kagumi coba angkat tema bagai mana cara capres dan cawapres bisa melunasi hutang indonesia yg selama ini semakin banyak hinga hampir 8000 t , terlebih diera kepemimpinan jokowi hutang hampir 6000 t, kami warga negara semakin resah dengan ambisi pemimpin, negara yg maju adalah negara yg mamdiri tidak punya hutang.",Pemimpin bangsa untuk Indonesia maju
"sebelumnya saya ingin mengucapkan terima kasih kepada mbak nana serta tim narasi yang berkolaborasi dengan ugm, karena telah bersedia menghadirkan ketiga bacapres untuk menyampaikan gagasanya masing-masing. jadi melalui acara ini kita sebagai warga negara indonesia memiliki gambaran bagaimana keadan indonesia jika dipimpin oleh salah satu dari ketiga bacapres nantinya. sehinga kita sebagai warga negara indonesia juga jadi lebih tahu siapakah yang harus kita pilih nantinya dan siapakah yang lebih pantas untuk memimpin indonesia pada periode berikutnya.

saya juga ingin memberikan selamat kepada ketiga bacapres yaitu pak anies baswedan, pak ganjar pranowo dan pak prabowo subianto yang telah memberikan gagasan-gagasanya untuk membuat negara indonesia menjadi lebih gemilang nantinya. meskipun setiap gagasan yang disampaikan ketiga bacapres memiliki kelebihan dan kekurangan serta keunikanya masing-masing, yang terpenting disini semoga gagasan-gagasan tersebut nantinya dapat terealisasikan dengan baik serta optimal. harapan saya siapapun yang terpilih nantinya semoga beliau amanah untuk mengemban tugasnya sebagai pemimpin negara indonesia serta berusaha seoptimal mungkin untuk memajukan serta menyejahterakan seluruh rakyat indonesia.",Pemimpin bangsa untuk Indonesia maju
"pak anies lebih visioner dalam melihat permasalahan bangsa, pak ganjar lebih dominan turun langsung ke lapangan, sedangkan pak prabowo lebih berasa seperti seorang bapak bagi negri ini dengan kecintan dan ketulusanya 

insyalah indonesia 2024 jauh lebih baik.",Pemimpin bangsa untuk Indonesia maju
"kalau ada yg bilang ""minum susu dan makan sianh gratis utk semua siswa dan santri"" gx ada gunanya, tlg ditelah ya. pak prabowo itu ingin, mengubah indonesia dari generasi penerus bangsa. karena kunci negara maju ya, dimulai dari generasi penerus bangsa.
bismilah, pak prabowo 2024 jadi presiden. amin",Pemimpin bangsa untuk Indonesia maju
"jika boleh berkata kata, dari ketiga bacapres ini... semuanya memiliki mimpi yang baik...

untuk pak anies, saya menyukai gagasan beliau yang inovatif tapi realistis, dimana visi-misi sangat jelas terpoint out dan apa yang ingin dihighlight, jika bisa dibilang... penyampaian beliau juga seolah sudah diluar kepala dan terkesan tulus dari hati.

untuk pak ganjar, saya menyukai bagaimana beliau bersikap yang sangat bersahaja dan adaptable serta bertindak dengan dipenuhi persiapan.

untuk pak prabowo, saya menyukai bagaimana beliau sangat menyukai dan mengharapkan kemajuan indonesia secara mendalam terutama dengan pengalamanya.

walaupun, dari pembicaran ini... bisa terlihat dengan sangat jelas... bagaimana beliau-beliau akan mencapai mimpinya. namun, saya sangat berharap beliau-beliau ini bisa terus mensuport indonesia dengan berbagai cara",Pemimpin bangsa untuk Indonesia maju
"kalian harus berfikir jernih
orang kaya seperti pak bowo tingkat untuk korupsi pasti kecil
dia memang sudah ikhlas dan punya mimpi yang besar untuk indonesia makmur
dia pemimpim dari partai nya sendiri , dia berdiri di atas kakinya sendiri.
dia benar2 tulus membuat indonesia maju bukan untuk memperkaya diri , kalian harus paham cara mafia2 bermain atas nama partai polotik
lihat pak prabowo , partai sendiri dan ingin menjabat president, setelah pak prabowo terpilih yakin lah parlemen2 yang tidak mematuhi aturan dan yang menyimpang akan takut , indonesia bakal tertib , , negara mana dan orang mana yang tidak segan kepada pak prabowo.
sebagai contoh saja , lihat mantan presindent donald trump , selama dia menjabat , dengan partai sendiri , dengan kekayan nya sendiri , amerika makin terpusat jadi ekonomi dunia",Pemimpin bangsa untuk Indonesia maju
"10 menit memberi gagasan untuk indonesia emas masa ngak cukup  "" pak prabowo cukup menteri👌""",Pemimpin bangsa untuk Indonesia maju
"nk yg saya tangkap lebih baik pak prabowo yg fokus di hal kecil ,ngapain target langsung gede kalo yg kecil malah di telantarkan dan hal hal berani seperti cinta nya yg besar ke indonesia banyak proker nya yg cocok menurut saya",Pemimpin bangsa untuk Indonesia maju
sekarang rakyat indonesia butuh bukti nyata bukan gagasan yang ujung ujungnya omong kosong dari dulu masyarakat cuman mendengar kan gagasan tapi tidak dengan bukti nyata. kalau cuma gagasan omongan doang masyarakat bisa menjabat tapi tidak dengan bukti nyata .pak prabowo  subianto memang dari hati nurani nya ingin indonesia semangkin mendunia terbukti dari sikap dia mencalonkan diri sampai ke 4 kalinya dan kerja nyata di menham. pak prabowo subianto di hati.,Pemimpin bangsa untuk Indonesia maju
"benar kata bapak prabowo..akar permasalahan yg ada dindonesia salah satunya adalah kemiskinan. putus rantai kemiskinan dengan pemberian gizi yg baik sejak dini (kandungan), pendidikan yg mudah. makan bangsa indonesia akan melahirkan anak bangsa sehat, kuat, bermartabat. *hanya pendapat diri",Pemimpin bangsa untuk Indonesia maju
"saya bingung pilih siapa... anies kalem dan terpelajar, ganjar iklhas dan berbakti sama orang tua nya, prabowo pemberani dan keras... (demi indonesia).",Pemimpin bangsa untuk Indonesia maju
"sedih dan terharu pas prabowo bilang ""sebelum saya meningal, saya ingin lihat indonesia bermartabat"" sehat selalu pak, penerus pemimpin indonesia❤",Pemimpin bangsa untuk Indonesia maju
semoga pak prabowo jadi presiden 2024...karena saya melihat di matanya tulus ikhlas ingin membuat rakyat indonesia terbebas dari kemiskinan...,Pemimpin bangsa untuk Indonesia maju
"siap siap2 indonesia bakalan jadi negara dinasti,ancur demokrasi🥹",Pemimpin bangsa untuk Indonesia maju
"meskipun secara retorika susunan kata demi kata pak prabowo tidak begitu jelas, tapi saya yakin pak prabowo bertindak dengan tindakan bukan dengan retorika berbicara yakin di tangan beliau indonesia bertindak menuju emas tahun 2045❤❤❤❤❤",Pemimpin bangsa untuk Indonesia maju
"waw berapa juta siswa sd dan smp di indonesia,pak prabowo menyampaikan semua akan dapat makan siang 1×20 hari x 10 bulan×rp10.000,00× ...juta siswa ?????",Pemimpin bangsa untuk Indonesia maju
prabowo subianto jelas yg paling tulus menyerahkan jiwa raganya untuk kemakmuran rakyat dan kejayan indonesia ! 🥰🥰🥰🥰,Pemimpin bangsa untuk Indonesia maju
acara ini luar biasa. pak prabowo👍 biarpun anda tidak selancar berbicara tapi yakin bapak bener-bener tahu indonesia membutuhkan pemimpin seperti apa.,Pemimpin bangsa untuk Indonesia maju
"rakyat mengetahui siapa yg ikhlas kali ini, saya mendoakan yg terbaik buat pak prabowo, semoga menjadi presiden indonesia, pak prabowo sudah menjadi matang dalam pemikiran, umur dan agamanya",Pemimpin bangsa untuk Indonesia maju
"memilih prabowo apalagi ganjar sama dengan melanjutkan jokowi, lihat saja pernyatanya, semoga pak anies bisa membawa perubahan indonesia jika jadi presiden 2024",Pemimpin bangsa untuk Indonesia maju
"program makan untuk seluruh anak² indonesia, apakah sudah berjalan...??

ada program makan bersama di sekolah anak saya, namun orangtua yang menyiapkan makan nya dari rumah, menu 4 sehat 5 sempurna..
jika memang kedepan nya ada program ini, pengawasan nya yang paling penting pak prabowo..",Pemimpin bangsa untuk Indonesia maju
"semua bacapres ini bukan orang biasa semua orang-orang hebat, indonesia jangan sampai pecah karna pilihan yang berbeda. prabowo dengan ketulusan, keberanian dan ketegasanya, ganjar dengan humblenya dan anies dengan intelektualnya.",Pemimpin bangsa untuk Indonesia maju
"memang pak prabowo tidak pandai dalam berbicara atau berpidato tapi insya alah beliau adalah orang yang tulus dan ikhlas mengabdi kepada nkri, siapa pun yang akan menang nanti semoga kedepan nya indonesia semakin maju, salam nkri ✊❤",Pemimpin bangsa untuk Indonesia maju
pak prabowo sangat tulus dan fokus untuk negara tercinta kita indonesia❤,Pemimpin bangsa untuk Indonesia maju
pak prabowo niatnya tulus untuk negara indonesia pantang menyerah maju terus demi tugas negara,Pemimpin bangsa untuk Indonesia maju
"alm gusdur pernh bersaksi. orang paling tulus kepada negara indonesia ini adalah. prabowo, itu terbukti dengan ketulusanya yabg tak henti berjuang. semangat perjuangan mu pak 👍👍👍",Pemimpin bangsa untuk Indonesia maju
cuman pak prabowo yang punya hati buat indonesia,Pemimpin bangsa untuk Indonesia maju
aku sangat antusiasi dan sangat kagum sama sosok  prabowo tda putus asah untuk memperjuangkan hak2 rakyat untuk ekonominya yg di bawah rata2 semoga sja  sosok seperti prabowo yg berani untuk memperjuangkan rakyat indonesia cara bicaranya kelihatan tegas tapi hati nuraninya bisa sy rasakan untuk indonesia lebih baik lagi amin,Pemimpin bangsa untuk Indonesia maju
"bapak prabowo  ❤❤, pemimpin yang ideal untuk indonesia setelah pak de ( pak jokowi)❤",Pemimpin bangsa untuk Indonesia maju
kalo prabowo masuk presiden indonesia tidak aman akan di perang terus,Pemimpin bangsa untuk Indonesia maju
"semua cara yang digunakan oleh simpatisan ganjar untuk menjatuhkan prabowo dengan mengaitkan dengan ormas radikal yakni berusaha membentuk opini masyarakat agar rakyat pilih ganjar dan mahmud. sudah satnya orang mudah yang berprestasi dan cerdas pimpin bangsa indonesia. prabowo tetap presiden. semua presiden dari soekarno sampai jokowi adalah dinasti keluarga, dinasti suku, dinasti kekuasan. jadi semua warga negara punya hak untuk menjadi pemimpin. nkri kekuasan ada ditangan rakyat bukan di presiden. jadi gibran biar mudapun bisa pimpin ada rakyat yang kontrol kinerja melalui dpri. kaum muda maju terus. jangan menciptakan opini publik untuk memenangkan ganjar, dan menjelekan jokowi dan menjatuhkan prabowo dan gibran. pdip masanya sudah selesai. bangsa ini bukan punya satu partai saja. jadi sudah  satnya calon dari partai lainpun punya hak untuk bisa jadi pemimpin negara.",Pemimpin bangsa untuk Indonesia maju
"siapapun presiden di masa depan, saya harap bisa memajukan pendidikan indonesia seperti pak jokowi yang mengelontorkan triliunan untuk menguliahkan anak-anak miskin.",Pemimpin bangsa untuk Indonesia maju
"omongan orang tua pasti akan terwujud, suatu sat dunia akan dipimpin satu negara, yaitu indonesia, ketika kekayan alam indonesia di kelola sendiri negara negara lain akan bergantung sama indonesia karena semua ada di indonesia....   dan sekarang aku sadar kalau jiwa pemimpin yg benar benar niat untuk mengelola kekayan indonesia itu ada didalam diri pak prabowo, beliau berani dan tegas dalam mengambil keputusan,,,,",Pemimpin bangsa untuk Indonesia maju
semoga bapak prabowo di berikan kepercayan oleh alah swt untuk memimpin indonesia menjadi presiden yg ke 8.. amin,Pemimpin bangsa untuk Indonesia maju
"anies memaparkan gagasan dan konsep
ganjar bercerita masa lalu
prabowo ngelantur",Jawaban terkait ide dan gagasan
"pak anies paling realistis, logis, terstruktur..
pak ganjar cerita, curhat personal
pak prabowo semangat, tp saya no coment 🙏",Jawaban terkait ide dan gagasan
"me, as a milenial, bener-bener objektif dari yang saya liat barusan, gagasan paling realistis dengan penjelasan yang bagus itu dari pak anies baswedan. kedua, pak prabowo mungkin karena udah sepuh, tapi masih bisa lah. ketiga, pak ganjar, scope ngomongnya terlalu luas sampe ga nangkep poinya🫠",Jawaban terkait ide dan gagasan
yg penting mah praktek nya... ... banyak yg pinter gagasan tp kerja nya nol besar.... #prabowori1,Jawaban terkait ide dan gagasan
prabowo subianto tegas masuk akal,Jawaban terkait ide dan gagasan
"kalau di rangking kualitas isi gagasan :
1. anies
2. prabowo
3. ganjar

( maf hanya pendapat pribadi ) jangan langsung panas 🤭",Jawaban terkait ide dan gagasan
"udah nonton semua. sampai pada konklusi:yang paling siap, programnya kongkrit, transfer gagasan yang realistis, sudah selesai dengan dirinya, independen, ketulusanya sampai ke hati. saya pilih prabowo🔥🔥🔥🔥",Jawaban terkait ide dan gagasan
prabowo ide ide yg gampang diterima,Jawaban terkait ide dan gagasan
"anies banyak omong, buzernya juga banyak tingkah. survey uda rendah, buzernya kerja keras. prabowo ganjar dah yg menang gp deh.",Jawaban terkait ide dan gagasan
"anies dan ganjar statementnya sama2 kuat dan cerdas..
prabowo kebanyakan ngelantur, kurang jelas dan detail untuk solusinya, kebanyakan bahas tujuan tp prosesnya masih abu2.

berhubung anies dan ganjar sama2 kuat dalam adu statement, saya pilih ganjar karena beliau lahir di pulau jawa dan berangkat dari orang ""miskin"".",Jawaban terkait ide dan gagasan
sl pak prabowo subianto apa ada nya dan punya gagasan yang oke,Jawaban terkait ide dan gagasan
anies hanya teori..makanya dipecat jokowi..prabowo ga becus urus fod estate..cuman ganjar yang ga janji dan realistis,Jawaban terkait ide dan gagasan
setelah melihat pemaparan gagasan bacapres ini kesimpulan saya antara anies ya prabowo. ganjar skip.,Jawaban terkait ide dan gagasan
prabowo di akhir pertanyan seperti gak nyambung jawabanya.,Jawaban terkait ide dan gagasan
"kesini cuman pengen liat gagasan pa prabowo karena pa parabowo jarang ngomong soal gagasan teori kebanyakan praktek nya, ketimbang materi nya",Jawaban terkait ide dan gagasan
"gagasanya pak prabowo kok mirip sekali program pak jokowi ya.
apakah hanya mengintili program dan beliau tidak punya program ya 😅",Jawaban terkait ide dan gagasan
"prabowo kaku penyampaianya gag banget, kayak gugup, hanya ganjar yg tegas lugas tegas energik optimis gagasan jelas",Jawaban terkait ide dan gagasan
"pak anies juara dalam memaparkan gagasan, tapi pak prabowo yang udah terbukti mampu mengeksekusi gagasan gagasan nya, dapat dilihat dari sepak terjang dan prestasinya selama menjadi menhan. tetap al in prabowo.",Jawaban terkait ide dan gagasan
"anies baswedan lebih punya gagasan yang masuk akal, solutif dan menjawab pokok permasalahan. sedang ganjar lebih banyak dongeng... tidak menjawab substansi pertanyan,  memang terlihat menguasai pangung tapi lebih ke ngeles sebenarnya, malah balik menanyai mahasiswa yang bertanya.  prabowo lebih ngelantur lagi ditanya apa jawabnya kemana tau....nga nyambung.  skor  anies 9,5...... ganjar 5....... prabowo 4.    ditungu debat  capres nya......ayo kuliti habis capres-capres kita ini, biar tahu isi otak dan akhlak nya.....",Jawaban terkait ide dan gagasan
"anies memiliki gagasan yg baik tp juga berbelit.. tdk pada pokok permasalahan..
ganjar menjawab semua pertanyan dengan menceritakan apa yang sudah dilakukanya..
pak prabowo.. sepertinya harus lbih siap lagi.. ada beberapa pertanyan yg tdk terjawab..",Jawaban terkait ide dan gagasan
"ibarat apa yg di mau 2 capres prabowo dan ganjar dari smua diskusi yg berkelanjutan tapi berarah pada perubahan smua diskusi terangkum dalam paparan yg pak anies paparkan jd keberlanjutan itu sesunguh nol klau tanpa perubahan dari smua lini... perkara""yg ada...",Jawaban terkait ide dan gagasan
"anies intelektualis terukur dan sistematik ide gagasan
ganjar interestik tapi tidak ada gagasan
prabowo visioner namun lemah narasi. powerful",Jawaban terkait ide dan gagasan
prabowo tidak pantas jadi capres jawabanya ngawor..,Jawaban terkait ide dan gagasan
"prabowo terlihat kurang menguasai di beberapa bidang, jawaban terkesan main aman dan cenderung mengambang jauh dari kata spesifik terutama solusi dari permasalahan yang ditanyakan 😢",Jawaban terkait ide dan gagasan
pak prabowo hanya memaparkan prestasi skrng dan angan angan masa depan tanpa cara untuk mencapai dan bagamana jalan nya,Jawaban terkait ide dan gagasan
butuh otak intelijen di atas rata-rata untuk memahami gagasan prabowo. emak emak sosmed gak akan nyampe ke situ,Jawaban terkait ide dan gagasan
beda kelas sih pak prabowo menit menit terakhir gamau di suruh ngaca karna jawabanya ngeri .,Jawaban terkait ide dan gagasan
"dari program adu gagasan ini, imo pendapat masing-masing bacapres itu:
anies: intelek
ganjar: fleskibel
prabowo: berpengalaman",Jawaban terkait ide dan gagasan
prabowo yang paling optimis gagasan nya dan paling masuk logika,Jawaban terkait ide dan gagasan
"judulnya gagasan, tp p prabowo sudah nyampe program",Jawaban terkait ide dan gagasan
"anies pendongeng ulung, ganjar memahami masalah, prabowo omdo",Jawaban terkait ide dan gagasan
"dalam pemaparan ide gagasan hanya anies yang tidak mengunakan power poin, itu artinya dia mengerti gagasan yang dia buat.
sementara ganjar & prabowo masih terpaku dgn slide power points 

sesi refleksi diri, sebagai patriotik, prabowo terlihat sempurna. 

ganjar, dari semua sekmen, ah sudahlah, ini bukan ajang yang tepat untuk ngedongeng drakor.",Jawaban terkait ide dan gagasan
"pak prabowo muluk-muluk gagasanya tidak realistis ngalor-ngidul banga-bangain pak jokowi tdk percaya diri dg gagasan ny dr diri pak prabowo sendiri. 
.",Jawaban terkait ide dan gagasan
"keliatan prabowo agak bias dan uncontext dalam menjawab pertanyan panelis, ganjar banyak cerita, anies yg paling jelas gagasan konkretnya👏🏻👏🏻👏🏻",Jawaban terkait ide dan gagasan
"prabowo jawabanya masih ngawang udh sedikit tdk bisa diajak berfikir, 
kalo pak ganjar terlalu tunduk ke ketua umum dan panik mencari2 jawaban mskipun mencoba lebih rileks
kalo utk ngomong anies lebih pinter tp kerjan pling belakang
yg best si mba nana ketika cari pertanyan,,  jd tugas audience disuruh berifikir gimna jawaban2 para capres,,  mskipun sbnernya mba nana tau jawabanya kurang mengena tapi dr pd panjang jdi lgsung lompat prtanyan lainya",Jawaban terkait ide dan gagasan
narasi pak prabowosubianto tidak ada yang spesial. cara pikir nya.. sudah tdk mengikuti perkembangan sat ini. faktor usia.. gagasan nya hal umum,Jawaban terkait ide dan gagasan
"meski bpk prabowo kurang dalam merangkai narasi tapi terasa ada ketulusan,dan ide bercermin itu kurang pantas menurutku",Jawaban terkait ide dan gagasan
"setelah menonton gagasan dari tiap-tiap capres saya berpendapat
anies - lebih rasional ide nya untuk perubahan
ganjar - pusing muter-muter banyak cerita dan dongeng
prabowo - makan siang",Jawaban terkait ide dan gagasan
"visi pak bowo sangat komperhensif dan konkret, tidak retorik apa adanya",Jawaban terkait ide dan gagasan
"mas wowo perhatikan pertanyan, sehinga jawabanya melenceng kemana² 😅",Jawaban terkait ide dan gagasan
aku yakin alah punya rencana yang amat sangat indah untuk bapak prabowo amin insyalah,Jawaban terkait ide dan gagasan
"lengkap sekali program pak prabowo, merinding dengan gagasan dan rasa semangat beliau",Jawaban terkait ide dan gagasan
pak prabowo sprti tdk mengerti detail stp problem.. pak prabowo hanya tau hal2 umum,Jawaban terkait ide dan gagasan
prabowo hanya menjelaskan situasi dan kondisi tanpa memberikan solusinya 😅,Jawaban terkait ide dan gagasan
"anies : fokus dan tenang walau dicecar. 
ganjar : banyak gimik guyon + bertanya balik. 
prabowo : pemikiran orang tua.",Jawaban terkait ide dan gagasan
"dari acara narasi barusan, ganjar yg keliatan paling menguasai materi, komposisinya pas dan efektif, sayangnya doi blunder 🤣 anies image-nya cukup meyakinkan, tapi arahnya gak kebaca & kurang in-depth. prabowo nih yg kureng, pemaparanya gak kongkrit & gak jelas gagasanya apa.",Jawaban terkait ide dan gagasan
"setelah mendengar gagasan2 ke tiga bacapres... semakin yakin saya menentukan pilihan ke pak anies baswedan... mohon maf pak prabowo dan pak ganjar.. pemaparan gagasan pak anies lebih masuk akal, sedangkan yg lain hanya retorika... 🙏🙏",Jawaban terkait ide dan gagasan
"gagasan anies sih yg paling mudah untuk di terima dan jawabanya gak muter muter
gagasan nya ganjar terkesan bgt udah di konsep sedemikian rupa, belum lagi jawaban atas pertanyan gak nyambung, apa lagi yg masalah rempang dan wadas, sama sekali gak ada jawaban yg konkret 
kalau prabowo, ya udah lah ya, udah satnya juga anda istirahat kayanya, gagasan hanya teks, di tanya apa jawabanya ekonomi mulu, di suruh ngaca malah orasi, ya sudahlah ya 😅😅😅",Jawaban terkait ide dan gagasan
gagasan pak prabowo yg dibutuhkan rakyat..,Jawaban terkait ide dan gagasan
"ketika mba mata najwa menghadapi masing2 3capres ini :

 di prabowo :
-jawabanya cm gitu2 aja,
-jawaban2 semuanya kurang menarik tuk di bahas, jadi mending langsung ganti topik aja
- jawabanya gk spesifik 
- jawaban2nya udah bisa ditebak 
- jawabanya membosankan
- jawabanya bikin tegang n kurang nyaman

di ganjar : 
- jawabanya bikin capek n pusing
- jawaban2nya dibahas krn kurang spesifik
- jawaban2nya nyaman tp membosankan
- jawabanya makin jauh kesana ke mari makin jd gk penting n krng jelas
- jawabanya bagaikan seorang yg lagi interview n memaksakan diri tuk keliatan pinter
- jawabanya mendingan bercanda dr pd di tanya serius

di pak anies : 
- jawabanya membuat wawasan baru
- jawabanya spesifik n menarik tuk di bahas,
- jawabanya seperti murid bertanya kpd gurunya
- jawabanya bikin nyaman n santai",Jawaban terkait ide dan gagasan
"anies menyampaikan spil gagasan dan menjawab tanpa teks, artinya cerdas luar dalam...

ganjar menyampaikan spil gagasan dan menjawab memakai teks alias contekan, artinya tukang nyontek....

prabowo menyampaikan spil gagasan dan menjawab masih terus menjilati rezim yang bentar lagi mau bubar  dgn harapan mendapatkan dukungan dari para relawan pendukungnya, artinya harap² cemas alias gak yakin dengan visi misinya sendiri.",Jawaban terkait ide dan gagasan
"anies       =   konsep dan angan-angan.
ganjar     =  pengalaman adalah guru.
prabowo =  duning-kruger efect.",Jawaban terkait ide dan gagasan
"yang bener-bener paham kondisi negeri ya ganjar. anies terlalu fokus teori, sedangkan realitas dilapangan prakteknya banyak yang beda. sedangkan prabowo terlalu banyak blunder",Jawaban terkait ide dan gagasan
"setelah mengikuti ini, sy semakin jelas utk tidak milih pak ganjar, maf ya. tingal milih pak anies atau pak prabowo. pak anies gagasan segar, genuine kebetulan pintar dalam penyampaian tapi saya kuatir pada kemampuan mengimplementasikan. pak prabowo jelas pengalaman menyakinkan meski kurang mampu menguraikan dalam pemaparan tapi sy yakin kemampuanya dalam mengimplementasikan mjd kenyatan.",Jawaban terkait ide dan gagasan
"review:
- anies menjawab semua pertanyan dengan baik, konkrit, santai, mudah dimengerti.
- ganjar agak angkuh, tegang, defensif, jawaban kurang konkrit.
- prabowo agak emosian, mengebu -gebu, jawaban kurang konkrit.

kesimpulan: anies terbaik",Jawaban terkait ide dan gagasan
sejauh ini visi misi yang paling jelas dan akan terealisasikan hanya pak prabowo subianto,Jawaban terkait ide dan gagasan
ganjar pemaparanya realistis dan solutif. anies ful memberikan solusi dalam teori. itu bedanya pekerja dengan tukang teori. klo prabowo no coment.,Jawaban terkait ide dan gagasan
"disiplin banget pk prabowo,beliau gk ngomong sembarangan beliau bawa catatan2 penting dalam gagasanya",Jawaban terkait ide dan gagasan
"normatif semua jawaban p prabowo, belum terukur.",Jawaban terkait ide dan gagasan
"dari 3 bacapres entah kenapa anies baswedan lebih logis dan jawabanya sesuai dengan apa yang ditanyakan serta lebih gokil lagi ketika beliau sedang refleksi di kaca 🤗. jawaban bacapres, dari pak anies memberi konsep, pak ganjar memberikan cerita, pak prabowo memberikan janji.",Jawaban terkait ide dan gagasan
pemaparanya detail komplit mudah di pahami.pak anies atau prabowo saya sih ok.asal jangan ganjar ga jelas gagasanya,Jawaban terkait ide dan gagasan
"saya heran dengan pak anies ini, ganjar dan prabowo kan sibuk tebar janji kok dia malah beda sndiri sih. malah tebar gagasan dan ide....hem",Jawaban terkait ide dan gagasan
pak prabowo sangat kelihatan kurang menguasai sehinga tidak sistimatis dalam menyampaikan gagasanya,Jawaban terkait ide dan gagasan
prabowo banyak jawabanya g sesuai yg ditanyakan malah cerita kesana kemari dan kesimpulanya g nyambung,Jawaban terkait ide dan gagasan
"anies: konseptor
ganjar: pendongeng
prabowo: pemberi janji",Jawaban terkait ide dan gagasan
"jawaban pak prabowo sudah terkonsep,dan bukan cumn bisa berkata2 seperti calon sebelah.
al in prabowo",Jawaban terkait ide dan gagasan
penguasan topiknya luas,Jawaban terkait ide dan gagasan
"jawaban pak anies berisi data valid. berisi harapan.
jawaban pak ganjar berputar2, merendahkan profesi mc. bapak kl ada acara kondangan gk ada mc bubar pak. 
pak prabowo jd kurang greget, gk bs los mungkin hati2 biar gk mengarah kritik jokowi",Jawaban terkait ide dan gagasan
bung prabowo yg dibutuhkan rakyat konsep gagasan yg jelas dan rasinal serta aplicativable bukan sekedar slogan... maka setelah mendengarkan  narasi2mu semakin menguatkan hati saya  untuk memilih anies unt ri 1....,Jawaban terkait ide dan gagasan
"cuma pak prabowo gak banyak omong tp lgsg action, yg laen cuma teori aja..",Jawaban terkait ide dan gagasan
"mendengarkan anies bicara seolah sedang kuliah dan memotivasi pendengarnya.

jujur, seharusnya anies ini ditempatkan sebagai penampil ke-3 setelah prabowo dan ganjar.
kenapa? semua orang cerdas pasti tau jawabanya 😊

cluenya, perform anies harusnya jadi klimaks. klo anies ditempatkan sbg perform ke 1 justru perform berikutnya akan jadi antiklimaks. kasian !",Jawaban terkait ide dan gagasan
jawaban pak prabowo jauh dari fakta,Jawaban terkait ide dan gagasan
"awalnya tertarik pak ganjar.. ngelihat pak prabowo kepikiran juga.. cuma kalo masalah spech bagusan pak ganjar.. jadi masalah penyampaian gagasan tentu lebih keren pak ganjar. cuma pak prabowo meskipun spech nya tidak se wow itu, saya rasa pak prabowo sudah punya pengalaman yg cukup banyak dibanding pak ganjar dan pak anies, sebab 3 kali nyapres.. itu ga mungkin asal""an. dibaliknya pasti banyak sekali pembelajaran.
kalo untuk pak anies, mohon map saya belum tertarik",Jawaban terkait ide dan gagasan
"yg kemungkinan besar bisa menjalankan gagasanya ya cuma prabowo..ga ada beban untuk di setir..
bukan cuma gagasan yg harus bagus, tapi apa dia bisa menjalankan gagasan itu dengan siapa yg ada di belakangnya..",Jawaban terkait ide dan gagasan
program prabowo paling tidak realistis 😂😂😂😂😂,Jawaban terkait ide dan gagasan
"asli, jika dibanding ganjar, jokowi masih jauh lebih pintar. engak ada isi parah.",Jawaban terkait ide dan gagasan
"gagasan anies kurang konkret mostly bicara retoris..dari ganjar realistis tapi kurang detail namun penyampaian paling luwes, prabowo seperti biasa detil namun banyak gagasan utopis dengan penyampaian kaku dengan tensi yang mudah naik.",Jawaban terkait ide dan gagasan
"anies : gagasan nya jelas , mudah dipahami, mengerti kondisi sat ini . skor : 9 
ganjar : kebanyakan cerita , emosian, merendahkan profesi mc. skor : 6.
prabowo : mengebu-gebu , banyak jawaban gak nyambung . skor : 5.",Jawaban terkait ide dan gagasan
"penilaian netizen menurut gagasan dan seluruh jawaban

anies baswedan: konspirasi ( nyambung dengan pertanyan tak sebanding dengan tindakan nya )
ganjar pranowo: dalang ( pintar memutarkan pertanyan bukan jawaban )
prabowo subianto: gaptek ( gagal nyontek dan suka emosi )

kl saya, kurang cocok semua. hanya pak jokowi yang kasih jawaban simple dan singkat. kata-katanya mudah di tangkap oleh semua orang dan sebanding dengan kerja kerasnya

pakde jokowi 3 periode titik no koma",Jawaban terkait ide dan gagasan
"dari spil gagasan cuma prabowo yang bisa real di jalankan dan  , untuk pertanyan pertanyan penonton cuma prabowo yang yang bisa di terima jawabanya dengan logika , untuk closing prabowo istimewa berdiri di atas kaki sendiri dan tidak bisa di hina oleh bangsa lain.",Jawaban terkait ide dan gagasan
di debat kali ini pak prabowo terkesan emosi dan tergesa-gesa.fatalnya lagi beliau tidak paham apa itu mental health bahkan dikaitan dengan gizi..,Jawaban terkait ide dan gagasan
"prabowo dari hasil survey paling tingi..., tapi gagasanya menurut gue paling rendah....!, udah keburu tua,jadi baca text",Jawaban terkait ide dan gagasan
